tokenId,weapons,faces,body,location,sport,pets,flowers,traffic,probability score,probability rarest,rare score,rare rarest
4013,🎸,🤠 ⚪,👨‍🎓👩‍🎓,🌃,🤸,🐷 🔴,🍀,🚄,32.14201704,4969,2026,4214
4014,🔦,🤣,🤴👸,🌅,🏋️,🦁 🔵,🏵️,🦽,28.41142795,7091,2249,5887
4015,🧯 🟤,😰,👨‍🎓👩‍🎓 🟤,🌆,"""💢 6️⃣"" 🕺 🔵",🐨,💮,🏍️,37.19237949,2414,1788,2585
4016,🎸,😨,👨‍✈️👩‍✈️,🎡,🤺,"""🖤 8️⃣"" 🦄 🟠",💮 🟢,🚀,34.72075379,3598,1755,2411
4017,🪒,😂,👨‍🚀👩‍🚀,🎪 🟤,🏄,🐮 🟣,🍀 🟤,🏍️,34.66257842,3660,1494,1122
4018,🎸,😨 ⚪,👨‍🍳👩‍🍳,🌇,🛌,🐯,🌷,⛵ 🟢,30.75868592,5932,2287,6055
4019,🖋️ ⚪,😴,👨‍🎓👩‍🎓,🌆,🚶,🐷,🌺,🚤,28.93553788,6730,2434,7033
4020,🏹,😄 🟤,👨‍💼👩‍💻,🌉,🛀,"""💨✖️🔟"" 🐼 🟣 🆙",🌸,🏍️,34.54171828,3762,2125,5035
4021,💉,"""🚳✖️🔟"" 😅 🟡 🆙","""💙 🔣"" 👨‍⚕️👩‍⚕️ 🟠",🏕️,🚣,🐱 🟤,"""💜✖️🔤"" 🌵 🟣 🆙",🚀,45.45088357,293,1154,331
4022,🔫,🥶,👮‍♂️👮‍♀️,🎪,"""💦 8️⃣"" 🛀 ⚫",🐼,🌷,🚄,31.04014984,5832,2265,5968
4023,🧹,😎,"""🚳✖️4️⃣"" 👨‍✈️👩‍✈️ 🟣 🆙",🌋,⛷️,🦊,🌹 🟢,🛵,34.45137827,3824,1855,3102
4024,🏹,😡,👨‍🎤👩‍🎤 🟠,"""🔱✖️🔤"" ⛩️ ⚪ 🆙","""💨✖️🆒"" 🛀 🟡 🆙",🐵 🔴,🍀,🏍️,42.66840476,684,1420,909
4025,⛏️,😂,👨‍💻👩‍💻,🏝️ 🔴,🚶,🐷,🌷,🚲,28.89431499,6762,2402,6813
4026,🧯,😰,👨‍🔧👩‍🔧,🎡,🏌️,🐴,🏵️ 🟢,🚲,28.62502545,6967,2186,5559
4027,🗡️ 🟢,"""🗯️ 🔢"" 😘 ⚫",👩‍🏫👩‍⚖️,🌃,🏇,🦁,"""💥✖️🔤"" 💮 🟡 🆙",🚀,40.20111707,1296,1607,1715
4028,"""💥✖️🆓"" 🖋️ 🟡 🆙",😆,👨‍🍳👩‍🍳 🔴,⛲,🚣,🐻 🟤,🌵,⛵,36.667209,2672,1696,2140
4029,🛠️,🤯,👨‍💼👩‍💻,🏖️,🚣,🐻,🏵️ 🟤,🚄,28.78596102,6839,2186,5560
4030,🔧 🟢,😄,👨‍🔧👩‍🔧,🏟️,🤸,🦁,🌵,🚁 🟤,29.40743763,6394,2260,5937
4031,🧯,😃 🟤,👮‍♂️👮‍♀️ 🟠,🌄,🏃,🦁,🌳,🚁,31.53592129,5388,2124,5026
4032,🪓,😰,👨‍🎤👩‍🎤,🏔️,🛌 🟤,🐱,🌸,🛩️,28.71009707,6904,2450,7130
4033,🔦 🔵,🤢,👨‍🚀👩‍🚀,🏕️,🤾,🦁,🌵,🚲,29.15389194,6568,2366,6531
4034,🔫,🤐,👨‍💼👩‍💻,🌋 🟤,🛀,🐻,🏵️,🛴,28.60790709,6980,2419,6937
4035,🗡️ 🟣,😃 🔴,👨‍🎓👩‍🎓,🏙️,🏊,🦁,🌺,🛵,31.64304156,5299,2204,5665
4036,🏹,😅,👨‍🎤👩‍🎤,⛲,🏃,🦊 ⚪,"""👅 7️⃣"" 🌹 ⚫",🛸,34.89590994,3465,1809,2739
4037,🪒,😁,👨‍✈️👩‍✈️,🏟️,🏋️,🐯,🏵️,🦽 ⚪,27.58155954,7269,2319,6217
4038,🛠️ 🔵,😴 ⚫,👩‍🏫👩‍⚖️ 🟠,🏕️ ⚪,🤽 🟣,🐵 🟤,💮 🔵,🚲 🟠,52.92755697,18,149,1
4039,🪒,😴,👨‍🔧👩‍🔧,⛲,🏋️,"""💢 🔤"" 🐶 🔵",💮,🛩️,31.49443681,5424,2338,6345
4040,🪒,😝,👮‍♂️👮‍♀️ 🟠,🏔️,🛌,🦄,🌺 🟢,🚲,31.9739196,5068,1850,3058
4041,📌,🥰,🤴👸,🏙️,🕺,🐹,🌼,"""👅 9️⃣"" 🚌 🟠",31.82449856,5161,2225,5786
4042,🖋️ 🟣,"""🆚✖️🔢"" 😀 🟡 🆙",👨‍🎓👩‍🎓,⛩️,🏃,"""👀✖️🆒"" 🐰 ⚪ 🆙",🌺 🟢,"""💚✖️0️⃣"" 🛩️ 🟣 🆙",49.14439244,87,866,74
4043,🔧,😁,"""🔰 8️⃣"" 👨‍🚀👩‍🚀 🟠",🌆,🤸,🐷,🌹,🏎️,31.43979027,5473,2335,6323
4044,⛓️,😄,👨‍🏭👩‍🏭,"""🦴 🔢"" 🌋 ⚫",🏋️,"""💢 6️⃣"" 🦄 🔵",🌸,⛵,36.93470245,2557,2121,5000
4045,💉 🟢,🙄,👨‍🎤👩‍🎤,🌅,🚶,🐵 🟤,🌼,🛴,31.01719748,5846,1968,3888
4046,🧹,😘,👮‍♂️👮‍♀️,🌉 🟢,⛷️,🐴,🍀,🛸,29.06660176,6639,2390,6710
4047,🛠️,😅,👨‍💼👩‍💻,🎢,🚶,🐱 🔴,💮,🛴,27.67009434,7259,2381,6639
4048,🗡️ 🟢,😨,👨‍🎨👩‍🎨,🌃,🚶,🐻 🟢,🌼 ⚫,🛩️,34.18763398,3993,1564,1485
4049,🔦,😃,👨‍🎤👩‍🎤,🌃,🤸,"""💚✖️9️⃣"" 🐯 🟣 🆙",🌺,🛸,31.3826443,5531,2381,6640
4050,🧯,🤯,👩‍🏫👩‍⚖️,🌋,🚴,🐨 🟠,🍀 🟣,🚙,31.49403765,5425,1846,3032
4051,🛠️,🤯,👨‍💼👩‍💻,🌇,🏊,🐻 🔴,"""🔷✖️0️⃣"" 🌺 🟣 🆙","""🔷✖️0️⃣"" 🛴 🟡 🆙",39.64449264,1462,1558,1458
4052,🪒,"""🔱✖️🔢"" 🤯 ⚪ 🆙",👩‍🏫👩‍⚖️,🏙️,🏃 🔴,🐶,🌸,🛵,34.76203876,3563,2147,5229
4053,🧹,😂,👨‍⚕️👩‍⚕️,🎪 🟠,🕺,🐵,💮,🚐,29.49873875,6329,2455,7151
4054,🔨,😄,👨‍💻👩‍💻,🏞️ 🔴,🚴 🟣,🐴 🔴,🌷,🚐,34.85013447,3498,1842,3004
4055,💉 🟢,😨 🟤,👨‍🎨👩‍🎨 🟡,"""📵 🔢"" 🎡 🔵","""👄✖️🔠"" ⛹️ ⚪ 🆙","""🔞✖️4️⃣"" 🐮 🟡 🆙",🌺,🚐,51.11047345,42,964,126
4056,🪒,😡 🟤,🤴👸,🏔️,"""💚✖️🔤"" 🏄 🟡 🆙","""💨✖️🔢"" 🐯 🟣 🆙",💮 ⚪,🛴,43.7224896,478,1250,510
4057,🔨 🟤,😅,👩‍🏫👩‍⚖️,🌆,🚴,🐱,🌼,🛵,29.06303395,6641,2348,6408
4058,⛓️,😰,"""💜✖️🆓"" 👨‍✈️👩‍✈️ 🟣 🆙",🌄,⛷️,🐻 🔴,🌹 🟢,"""🆙 4️⃣"" 🚀 ⚫",42.53239134,712,1169,351
4059,🧯,😂,👨‍💻👩‍💻,"""👣✖️🔟"" ⛪ 🟣 🆙",🏌️,🐷,"""📴 5️⃣"" 🌺 ⚫",🛺,37.49462697,2266,1878,3306
4060,"""🈂️ 2️⃣"" ⛏️ 🔵",😁,👨‍🔧👩‍🔧,🏖️,🏂,🐯,"""💨✖️0️⃣"" 💮 🟡 🆙",🛸 ⚪,39.11210841,1609,1615,1752
4061,🔧 🔴,🤠,👨‍💻👩‍💻,🏙️,🏇 🟤,🐨,🌹,🚁 🟤,33.2599911,4405,1855,3103
4062,🛡️,😄 🟣,👨‍🎨👩‍🎨,⛩️ 🟤,"""💜✖️🔟"" 🚣 🟡 🆙",🦁,"""⭕✖️🔤"" 🌺 ⚪ 🆙",🛸,43.61081749,496,1443,958
4063,🧯,🤣,👨‍🎓👩‍🎓,🏝️,🛀,🦁,"""🚳✖️7️⃣"" 🌼 ⚪ 🆙",🚲,31.72877081,5228,2202,5655
4064,🧯,😰,👨‍✈️👩‍✈️,🏞️,🧗,🐷,🌺,🛺 🔴,26.63887865,7375,2480,7261
4065,🔨,🤯,👨‍🚀👩‍🚀,🌄 🔴,🏇,🐼,🌷,🛵,28.40327908,7099,2450,7131
4066,"""🔷✖️6️⃣"" 🗡️ 🟡 🆙",🥰,👨‍🌾👩‍🌾,🎪,🤺,🐶,🌸,🛸 ⚪,32.86353197,4591,2168,5426
4067,🔦 🔴,😡,👨‍💻👩‍💻,🏕️,🏇,🐱,🌷,🛩️,28.55837393,7012,2349,6413
4068,🧹,😆,👨‍🚀👩‍🚀,🌄,🏃,🐨,🌸 🟢,🚀,28.47840351,7058,2169,5436
4069,🔨,🤐,👨‍🎨👩‍🎨,⛪,🏌️,🦄,🌻 🟤,🚀,29.61065436,6273,2087,4681
4070,🛠️,🤯 🟡,👨‍🏭👩‍🏭,🎡,⛹️ 🟡,🐶,💮,🚙,32.42888018,4810,2207,5688
4071,🖋️ 🔴,"""💠✖️🆒"" 😁 🟣 🆙",👨‍⚕️👩‍⚕️,⛲,🤺,🐹,💮,🦽,34.23116151,3977,2173,5473
4072,🧯,😀,👨‍🔧👩‍🔧,🏝️,🤺 🔵,🐹,"""🆙 🔢"" 🌼 ⚫",🛵,35.62901274,3081,1914,3571
4073,🔨,😅,👨‍🌾👩‍🌾,🌇,⛹️,🐮,🌺 🟢,🚌,28.98938323,6698,2162,5366
4074,"""👣✖️🔠"" 🔧 🟡 🆙",🤢,🤴👸,🏕️ 🟢,🏂,🦊,🌹,🚤,34.26807161,3959,2108,4873
4075,🗡️ ⚫,🤣,👨‍🎨👩‍🎨,🌇,🤽 ⚫,🐹,🍀,🚌,33.58366767,4270,2087,4682
4076,🛡️,😎,👨‍✈️👩‍✈️ 🔴,🏝️,🚶 🔴,"""🛂✖️🔣"" 🐼 🟡 🆙",🍀 🟤,⛵,41.08160141,1019,1157,335
4077,🎸,"""🚼 7️⃣"" 🥰 ⚫",👨‍🍳👩‍🍳,🌉,🏄 ⚪,🐯,💮,🚙,35.16381286,3295,2163,5373
4078,🧹,😰,👨‍🎓👩‍🎓,🌆 🟢,🏄,🐴,🌻,🚐 🟡,30.52819366,5991,2053,4412
4079,🏹,🤣,👨‍⚕️👩‍⚕️,🌄,"""🚼 1️⃣"" 🚶 ⚫",🐷 🟢,🌸,🚐 🟡,34.56273909,3746,1905,3507
4080,💉,🙄 🟤,👨‍💼👩‍💻,🎪,🚴,🐨,🌹,🚄,28.89722753,6761,2399,6791
4081,🧹 🟣,😎,👨‍🌾👩‍🌾,⛺ 🟢,🏇,🐮,🌻,🛴 🟡,33.41773591,4333,1859,3144
4082,🦯,🤐,👨‍🍳👩‍🍳,🌇 🟢,"""💜✖️🔠"" 🛀 🟣 🆙",🐱,🌸,🛩️,33.72091106,4226,2192,5599
4083,🪒 🟢,🥰,👨‍💻👩‍💻,⛩️ ⚫,🏋️,🐯,🏵️,🚌,32.95194705,4540,2054,4425
4084,⛓️,😰,"""🚸✖️8️⃣"" 👨‍🎓👩‍🎓 🟣 🆙",🌁,🧗,🦄,🌺,🛸,31.27028987,5649,2423,6966
4085,🏹 🟤,🙄,👨‍✈️👩‍✈️,⛲,⛹️,🐹,🌹 🟢,🚤,31.87690884,5131,1830,2898
4086,🖋️,"""💨✖️8️⃣"" 😂 🟣 🆙",👨‍🔧👩‍🔧 🟠,"""🈂️ 5️⃣"" 🌁 🟠",🚶,🐱,🌻 🟡,🛵,42.77926051,663,1278,577
4087,🧹 🟠,"""🦴 🔣"" 😨 ⚫",👨‍🏫👩‍🏫,⛩️,"""💨✖️🔣"" 🤾 🟡 🆙",🐰,🌳,🏎️,40.70711164,1130,1729,2294
4088,🪓 🟢,😨,👨‍🍳👩‍🍳 🟤,🌋,🛌,🐨,🌹,🏎️ 🟣,33.9156539,4140,1815,2793
4089,🔦,🙄,👨‍🔧👩‍🔧,⛺ 🟡,🏊,🦄,🌻,🛵,29.00296653,6684,2398,6786
4090,"""🆚✖️8️⃣"" 🛠️ 🟡 🆙",😡,👨‍🏭👩‍🏭,⛲,🏃,🐷,🌳 ⚫,🚲,34.96341759,3412,1868,3229
4091,📌,🙄 🟢,👨‍💻👩‍💻,🏔️,⛹️,🐨,🌳 🟢,🦽 ⚪,32.86231899,4592,1690,2114
4092,🪒,🤣 🟤,🤴👸 🟤,"""💨✖️0️⃣"" 🌆 🟣 🆙","""🦴 🆓"" ⛹️ ⚫",🐮,"""📴 4️⃣"" 🌸 ⚫",🏎️,49.62382053,74,997,156
4093,🪒,😡,👨‍🏭👩‍🏭,🏟️,🏄,🐷,🌵,🏍️ 🟤,26.62364509,7378,2450,7132
4094,"""🚳✖️1️⃣"" 📌 🟣 🆙",😎,👨‍🎓👩‍🎓 🟤,🏕️,🏌️ 🔴,🐻,🌹,🚌,37.65870628,2158,1701,2156
4095,🗡️,😁,👨‍✈️👩‍✈️ 🟢,🎢,🏌️,"""💭✖️🔢"" 🐰 🟡 🆙",🏵️,🚲,34.96939427,3409,1934,3687
4096,🛠️,🤠,🤴👸,"""🚯 0️⃣"" 🌆 🔵",🚶,🐴,🌻,🚁 🟤,31.71013466,5242,2118,4975
4097,🪓,🤯 🔴,👮‍♂️👮‍♀️ 🟢,⛺,🏄,🐮,🌵,🚐 🟡,33.7120146,4229,1828,2873
4098,🎸,🙄 🟢,👨‍🔧👩‍🔧,🌁,"""🚫 🆒"" 🛀 🟠",🦊,💮,🛩️ 🟣,35.15233055,3303,2031,4247
4099,⛏️,🤮,👨‍🍳👩‍🍳,⛩️,🏊,🐷,🌹,🛵,25.69123169,7653,2662,7679
4100,🖋️,😁,👨‍🏫👩‍🏫,⛺,🤽,🐵 🔴,"""💨✖️🆒"" 🌷 ⚪ 🆙",🚲,33.82065731,4185,1834,2933
4101,🛠️,😁,👨‍🌾👩‍🌾,🏙️,🚣,🐮,💮,🚲 🟠,27.32615443,7308,2446,7105
4102,"""💜✖️1️⃣"" 🛠️ ⚪ 🆙",🤐 🟢,👨‍🏭👩‍🏭,🌇 🟢,🧗 🔴,🐼,🌺 🔵,🦽,43.93864999,451,1109,279
4103,🦯,🤐,"""🆙 🆓"" 👨‍💻👩‍💻 🔵",🏖️ 🟢,"""👄✖️5️⃣"" 🏇 🟡 🆙",🐷,🌳,🚤,40.58805915,1172,1753,2396
4104,🛠️,🤐 🟢,👨‍🌾👩‍🌾 🟣,🏞️,🏊,🐹,🌸 ⚪,🚌,35.42821628,3166,1612,1737
4105,🔧 🔵,🤮,👨‍🎓👩‍🎓,🌉 🟤,🤸,"""🧡 0️⃣"" 🦄 ⚫","""🚮 🆒"" 🍀 🟠",🛺 🔴,45.51606019,289,1088,254
4106,"""🔷✖️9️⃣"" 🔨 🟡 🆙",🤣,👨‍🌾👩‍🌾,🌄,🤺,🐵,🌵,🛩️,31.24967768,5668,2401,6805
4107,🔫,🤢 🟤,👨‍🚀👩‍🚀 🟢,🏝️,🏃,🦊,"""🔞✖️🔢"" 🌼 ⚪ 🆙",🦽,37.58968803,2207,1582,1571
4108,🧯,🤠,👨‍💼👩‍💻,⛺,🏇 🟢,🦄,🌳,⛵,29.17278329,6552,2362,6505
4109,🖋️,"""🚫 🆒"" 😆 🟠",👮‍♂️👮‍♀️,🏔️ 🔴,🏌️ ⚫,🐻 🔴,🏵️,🚙,39.87978255,1399,1518,1242
4110,🖋️,🤐,👮‍♂️👮‍♀️,🌋 🟤,🏊,🐴,💮,⛵ 🟢,29.2642772,6490,2312,6174
4111,"""🚫 🆓"" 🪓 ⚫",😴,👨‍🏭👩‍🏭,🏝️,🤸 🟠,🐻 🔴,"""🚼 7️⃣"" 🌹 🟠",⛵,43.67776325,483,1233,469
4112,🔫 🟤,😘,👨‍🚀👩‍🚀 🔴,🌋,🤽,"""💥✖️🔢"" 🐮 ⚪ 🆙",🌳,🛺,36.92752104,2561,1644,1888
4113,🧯 🟡,🤮,👨‍💼👩‍💻,🌃 🟢,🏂,🐻,🌼 🟠,"""❎ 🔣"" 🚀 ⚫",41.87810078,843,1358,768
4114,⛏️,🤮,👩‍🏫👩‍⚖️,🏕️,🤽 ⚪,🦊,🌹,⛵,29.11991156,6599,2396,6770
4115,"""🧡 🆓"" 🧯 🔵",😝,👨‍✈️👩‍✈️,🌋 🟤,🛀,🦊 🟡,"""🚮 2️⃣"" 🌺 🟠",⛵ 🟢,43.90164932,460,1070,231
4116,🪒,😨 🟢,👨‍⚕️👩‍⚕️,🏔️,🤽,🐷,🏵️,🛺 🔴,29.97968196,6143,2224,5783
4117,🛡️,"""🛃 0️⃣"" 🤐 🟠",👨‍⚕️👩‍⚕️,🌁 ⚫,🛀,🐵 🔴,🌷 🟣,🚀,40.63583179,1157,1313,653
4118,🔧,😘 🟡,👨‍🎤👩‍🎤,🏜️ 🟢,🏌️,🦁,🍀,🛩️,32.86831219,4588,2203,5661
4119,💉,🥰,👨‍🚀👩‍🚀,🌃,🏃 🟢,🐵 🟢,🌸,⛵,30.41791908,6010,2095,4753
4120,🔦,😡,"""❎ 4️⃣"" 👨‍🚀👩‍🚀 🔵",🎪 ⚪,🏊 ⚪,"""🔱✖️8️⃣"" 🐼 🟣 🆙",🌳,🛩️,44.14971781,424,1416,905
4121,🎸,🥶,👨‍🌾👩‍🌾,🌁,🕺 🟤,🐷,🏵️ 🟡,🛵,32.19938469,4934,1942,3742
4122,🪒,😂,👨‍✈️👩‍✈️,🌆,🤸 🟢,🐨,🏵️ 🟢,🚌,31.89496991,5120,1871,3254
4123,🔧,🤮,👨‍🚀👩‍🚀,🏙️,"""🗣️ 9️⃣"" 🏃 🔵",🦁 🟠,🏵️,🛺 🔴,35.16856431,3293,1825,2849
4124,💉,🥶,👨‍✈️👩‍✈️,🏜️,⛹️,🦊 🟡,"""🔰 2️⃣"" 💮 🟠",🚌,34.61175113,3713,1726,2276
4125,🏹,"""🔷✖️2️⃣"" 🤣 ⚪ 🆙",👮‍♂️👮‍♀️,🏕️,🤺,🐹 ⚫,🌸 🟣,🛵,37.31341539,2351,1517,1236
4126,"""🔱✖️4️⃣"" 🔧 🟡 🆙","""🔞✖️5️⃣"" 🤐 ⚪ 🆙",👨‍🏭👩‍🏭,⛺,"""🈂️ 🔟"" 🛀 🟠",🐮 🟣,🌺,"""🆚✖️🔢"" 🛴 🟡 🆙",50.19155633,59,1230,456
4127,"""🚸✖️6️⃣"" 🪓 ⚪ 🆙",😘,👨‍🌾👩‍🌾,🏜️ ⚫,🏋️ 🟤,🐹,🌳,🚄 🔴,38.97905373,1660,1669,2011
4128,🔦 🔵,🙄,🤴👸,🌄,🏄,🐮,🍀,🏎️,29.40271019,6400,2265,5969
4129,🔨,😀,👨‍🌾👩‍🌾 🟡,🎡 ⚪,🏂,🐰,🌳,🛸,33.26946859,4403,2075,4589
4130,🏹,😃,👨‍🏭👩‍🏭 🔴,🌄 🟡,🏄,🐼 🟡,🌹 🔴,🛸,38.19231009,1922,1265,544
4131,🛠️,🥶 ⚪,👨‍🚀👩‍🚀,🌅,🏋️,🐷,🌺,🏍️,28.9957556,6695,2455,7152
4132,🪓,🥶,👨‍💼👩‍💻 ⚫,🌇 🟢,"""⭕✖️8️⃣"" 🤾 ⚪ 🆙",🐵,🌹,🛸 ⚪,39.14712384,1596,1541,1365
4133,🏹 🟢,🤣,👨‍🏫👩‍🏫,⛪,⛹️,🐱,🏵️,⛵,29.61207651,6272,2259,5927
4134,🏹,🤐,👨‍🚀👩‍🚀,🎪,🤽,🐴,🌸,🏍️,25.62942373,7729,2709,7854
4135,🖋️,😡,"""🛅✖️8️⃣"" 👨‍✈️👩‍✈️ 🟡 🆙",🌋,🏋️,🐹,🌷,🛸,31.36831986,5551,2374,6589
4136,🧹,🥰 🟠,👨‍🎤👩‍🎤,🌇,🚴,"""🚱✖️🔢"" 🐰 🟡 🆙",🌷,🛸,34.7218163,3596,2145,5217
4137,🪒,😎,"""🚫 7️⃣"" 👨‍🎨👩‍🎨 🔵",⛺ 🟢,🏃,🐱,🌳,🚌 🟠,36.35677953,2789,1724,2269
4138,🔧 🟠,🤯 🟢,👨‍🎨👩‍🎨,⛲,🤽,🐯,"""🚯 0️⃣"" 🍀 🟠",🚁,38.22741829,1909,1666,1990
4139,⛓️,"""💜✖️6️⃣"" 😨 ⚪ 🆙",🤴👸,🌉,🧗,🐨,🌵,🛴,31.09174582,5800,2444,7087
4140,🔦,😆,👨‍🎨👩‍🎨 🟡,🏜️,🕺,🐻,🌼,🚐,29.21667194,6525,2305,6144
4141,💉,😝,👮‍♂️👮‍♀️,🏔️,🚴,🦁,🏵️ 🔵,"""👣✖️1️⃣"" 🚐 🟡 🆙",35.05750526,3358,1878,3307
4142,📌,🤮,👩‍🏫👩‍⚖️,🏙️ 🟠,🛌,🐨,💮,⛵ 🟢,30.12449002,6098,2336,6333
4143,⛓️,"""🚼 🔟"" 🥰 ⚫",🤴👸,🏕️ 🟣,🤽,🐷,🍀,🛵,35.07294843,3347,2163,5374
4144,🔨 🔴,🤯,👨‍🎨👩‍🎨,🏞️,🏇,🐴 🟢,"""💭✖️2️⃣"" 🌳 🟣 🆙",🚀,37.14510448,2438,1528,1297
4145,"""🚯 🔢"" 🎸 ⚫",🙄,👨‍🌾👩‍🌾,🎢,🤾,🐴 🟢,🌺,🚙,32.59266038,4735,2100,4803
4146,🧯 🟣,🤢,👨‍✈️👩‍✈️,🏔️,"""❎ 🔢"" 🛌 🔵",🐨,🌸,🦽,34.50834664,3784,2154,5296
4147,⛓️,😨,👨‍🔧👩‍🔧 🟤,🌃 🟡,🤸,🐴 🟤,"""🦴 0️⃣"" 🌳 ⚫",🚀 ⚫,42.50361614,724,1019,182
4148,🧯,🤠,👨‍🎓👩‍🎓 🟢,🌅,⛹️ 🔵,🦁,🌻,⛵,32.6933653,4684,1971,3910
4149,🛠️,😎 🔴,👨‍🍳👩‍🍳,🌅,🚶,🐵 🔴,🌳,🦽,30.82343582,5914,2071,4558
4150,🧯,🥰,👨‍🔧👩‍🔧,🌉,🏂,🐶 🔵,🌳,🛺,28.23066973,7180,2351,6427
4151,⛏️,🤢,👨‍🔧👩‍🔧,🌁 🔴,🏌️,🐷,🌵,🚐 🟡,30.30722243,6047,2154,5297
4152,🛠️,😨 🟢,👨‍🌾👩‍🌾,⛺,⛹️,🦊,🏵️ 🟡,🚌,32.3406,4860,1968,3889
4153,🛠️,🤣,👨‍💻👩‍💻,🌆,🤾,🐹,🌳,🚙,25.55809877,7824,2683,7753
4154,🦯,🙄,👨‍💼👩‍💻,🌋,🏂,🐷 🔴,🌳,🛴,27.86852606,7238,2320,6222
4155,🏹,🥰,👨‍⚕️👩‍⚕️,⛲ 🟤,"""🚼 🔢"" 🛌 🔵",🐨,🌷 ⚫,🛩️,38.53170569,1803,1695,2137
4156,🔦,😘 ⚪,👨‍🏭👩‍🏭 🔵,🏖️,🕺 ⚫,🐰 🟣,🌷,🛩️,39.16521996,1588,1475,1055
4157,🛠️,😃,👨‍🎤👩‍🎤,🏙️,🧗,🐶,🌸,🚤,25.78272138,7554,2671,7712
4158,🖋️,🙄,👨‍🌾👩‍🌾,🏕️ 🟠,⛹️,🐶,🏵️,🚙,29.23242,6516,2421,6947
4159,🖋️,😂,👨‍🌾👩‍🌾 ⚪,🎪,🏇,🦄,🌻,🛺,29.71173661,6228,2261,5943
4160,🔨,🥶,👩‍🏫👩‍⚖️ 🟣,"""🦴 🔠"" 🌋 ⚫",🧗 🟡,🐰 ⚪,🌷,🚀,41.14585123,1006,1391,848
4161,"""🛂✖️🔠"" ⛓️ 🟣 🆙","""🖤 3️⃣"" 🥶 🟠",👨‍💻👩‍💻 🟤,🏖️ 🟣,🚶,🐶,🍀,🚲,43.3331525,551,1517,1237
4162,🔨,🤣,👨‍🍳👩‍🍳,🏖️,🤸,"""🤍✖️🔠"" 🐮 🟣 🆙",🌻,🏍️ 🟤,32.57931347,4739,2031,4248
4163,🦯,🥰,👨‍💼👩‍💻,"""❎ 🆓"" 🏕️ ⚫",🛌,🐹,🌸,🏍️,31.12838693,5774,2460,7182
4164,🗡️,😎 🔴,👨‍🎓👩‍🎓,⛪,🤺,🐯,🏵️,🚜,28.92816522,6739,2378,6620
4165,🖋️,"""💹✖️0️⃣"" 🤠 🟣 🆙","""👀✖️🔟"" 👨‍✈️👩‍✈️ 🟡 🆙",🏟️,🚣,🦊,"""🆙 🔢"" 🌺 ⚫",🚄,43.11524424,599,1603,1688
4166,🪓,😘 ⚪,"""🦴 🔟"" 👨‍🏭👩‍🏭 ⚫","""🦴 🆓"" 🌋 🔵",🏇,🦊 ⚪,🌺 🟠,🚙,47.18986779,153,960,124
4167,"""🀄 5️⃣"" 🔦 🟠",🤢,👨‍⚕️👩‍⚕️,🎢,🛌,"""🔱✖️9️⃣"" 🐼 ⚪ 🆙","""🧡 3️⃣"" 🌺 ⚫",🚐,43.45085197,529,1500,1145
4168,🪒,😝,👨‍🍳👩‍🍳,🎪,⛹️ 🟢,🐰 🟡,🌼,🚤 🔵,33.56585518,4280,1684,2082
4169,💉,😝,👨‍💼👩‍💻 🟡,🌋,🕺,🐷 🔴,🍀,🚜,31.38111624,5535,1932,3679
4170,"""🚱✖️8️⃣"" 🧹 ⚪ 🆙",😀,👮‍♂️👮‍♀️,⛩️,"""🚯 8️⃣"" 🤽 ⚫",🦁,🍀 🟢,⛵ 🟢,40.26789545,1269,1376,816
4171,🗡️,😡,"""🚯 🔣"" 👨‍⚕️👩‍⚕️ ⚫",🌋,🏃,🐯 🟡,"""⭕✖️0️⃣"" 🌷 🟣 🆙",🛴,40.62265523,1163,1451,981
4172,"""🈂️ 🔠"" ⛓️ ⚫","""❎ 9️⃣"" 😡 ⚫",👨‍🍳👩‍🍳,"""🧡 5️⃣"" ⛲ ⚫",⛹️,🐷,🍀,🛩️ 🟣,43.90518904,459,1596,1648
4173,🛠️,😎,👨‍🚀👩‍🚀,🏙️,🛌,🐻,🌷,🚤,25.76547127,7572,2656,7660
4174,🧯,🤐,👨‍💼👩‍💻 🟤,⛪,🤸 🔴,🐨,🍀,🛵,32.42456776,4812,2008,4098
4175,🪒,😅 🟤,👨‍🏭👩‍🏭 🔴,🎪,⛹️,🐴 🔴,🏵️,🚙 🟢,34.73591365,3583,1492,1114
4176,"""🔸 9️⃣"" 📌 🟠","""💠✖️6️⃣"" 😁 ⚪ 🆙",👨‍🌾👩‍🌾,🎪,🏇 🟤,🐹,🌵,🚐,39.93783679,1376,1871,3255
4177,⛏️,🤣,👨‍🌾👩‍🌾,🌄,🚴,🐷,🌻,🚐,25.60897235,7759,2658,7670
4178,"""🛃 0️⃣"" 🗡️ 🟠","""🔰 🔣"" 😎 ⚫",👨‍🏫👩‍🏫,🌉,🏄 🟣,🐰 🟡,🍀,🚐,43.02191025,616,1473,1046
4179,🏹,😂,👨‍💻👩‍💻,🏙️ 🟠,🤺,🐹,🌺,🏎️ 🟣,31.0184917,5845,2243,5847
4180,🪒,"""👥 🆒"" 😴 ⚫",👨‍🌾👩‍🌾,🌉,🏂,🐮,🌸,🏍️,31.04538905,5829,2488,7300
4181,🖋️,😆,👩‍🏫👩‍⚖️,🏝️ ⚪,🏊,🐮,💮,🛺,29.44845604,6363,2538,7395
